dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,VQNomos,10,268,69.5169,1,estimated_over_nomos
Crime,VQNomos,10,269,64.1885,1,estimated_over_nomos
Crime,VQNomos,10,270,94.3432,1,estimated_over_nomos
Crime,VQNomos,10,271,67.3364,1,estimated_over_nomos
Crime,VQNomos,10,272,64.5212,1,estimated_over_nomos
Crime,VQNomos,10,273,65.5717,1,estimated_over_nomos
Crime,VQNomos,10,274,65.0955,1,estimated_over_nomos
Crime,VQNomos,10,275,65.8337,1,estimated_over_nomos
Crime,VQNomos,10,276,64.9103,1,estimated_over_nomos
Crime,VQNomos,10,277,61.2982,1,estimated_over_nomos
Crime,VQNomos,10,278,57.948,1,estimated_over_nomos
Crime,VQNomos,10,279,57.9315,1,estimated_over_nomos
Crime,VQNomos,10,280,57.5711,1,estimated_over_nomos
Crime,VQNomos,10,281,58.3423,1,estimated_over_nomos
Crime,VQNomos,10,282,58.2702,1,estimated_over_nomos
Crime,VQNomos,10,283,60.5518,1,estimated_over_nomos
Crime,VQNomos,10,284,92.7478,1,estimated_over_nomos
Crime,VQNomos,10,285,83.646,1,estimated_over_nomos
Crime,VQNomos,10,286,65.0081,1,estimated_over_nomos
Crime,VQNomos,10,287,65.5839,1,estimated_over_nomos
Crime,VQNomos,10,288,65.1144,1,estimated_over_nomos
Crime,VQNomos,10,289,67.7765,1,estimated_over_nomos
Crime,VQNomos,10,290,122.409,1,estimated_over_nomos
Crime,VQNomos,10,291,86.3919,1,estimated_over_nomos
Crime,VQNomos,10,292,72.866,1,estimated_over_nomos
Crime,VQNomos,10,293,73.0911,1,estimated_over_nomos
Crime,VQNomos,10,294,64.5624,1,estimated_over_nomos
Crime,VQNomos,10,295,63.4695,1,estimated_over_nomos
Crime,VQNomos,10,296,87.3606,1,estimated_over_nomos
Crime,VQNomos,10,297,73.1585,1,estimated_over_nomos
Crime,VQNomos,10,298,64.6407,1,estimated_over_nomos
Crime,VQNomos,10,299,65.4293,1,estimated_over_nomos
Crime,VQNomos,10,300,64.4459,1,estimated_over_nomos
Crime,VQNomos,10,301,71.0276,1,estimated_over_nomos
Crime,VQNomos,10,302,67.4714,1,estimated_over_nomos
Crime,VQNomos,10,303,67.427,1,estimated_over_nomos
Crime,VQNomos,10,304,64.8165,1,estimated_over_nomos
Crime,VQNomos,10,305,64.9282,1,estimated_over_nomos
Crime,VQNomos,10,306,64.3638,1,estimated_over_nomos
Crime,VQNomos,10,307,59.3917,1,estimated_over_nomos
Crime,VQNomos,10,308,58.0074,1,estimated_over_nomos
Crime,VQNomos,10,309,58.978,1,estimated_over_nomos
Crime,VQNomos,10,310,71.3758,1,estimated_over_nomos
Crime,VQNomos,10,311,64.6597,1,estimated_over_nomos
Crime,VQNomos,10,312,67.6514,1,estimated_over_nomos
Crime,VQNomos,10,313,69.0047,1,estimated_over_nomos
Crime,VQNomos,10,314,64.6,1,estimated_over_nomos
Crime,VQNomos,10,315,72.0505,1,estimated_over_nomos
Crime,VQNomos,10,316,64.9743,1,estimated_over_nomos
Crime,VQNomos,10,317,78.8617,1,estimated_over_nomos
Crime,VQNomos,10,318,65.9974,1,estimated_over_nomos
Crime,VQNomos,10,319,70.1643,1,estimated_over_nomos
Crime,VQNomos,10,320,257.001,1,estimated_over_nomos
Crime,VQNomos,10,321,93.4105,1,estimated_over_nomos
Crime,VQNomos,10,322,89.7811,1,estimated_over_nomos
Crime,VQNomos,10,323,95.4805,1,estimated_over_nomos
Crime,VQNomos,10,324,86.1076,1,estimated_over_nomos
Crime,VQNomos,10,325,88.3487,1,estimated_over_nomos
Crime,VQNomos,10,326,91.3255,1,estimated_over_nomos
Crime,VQNomos,10,327,76.0792,1,estimated_over_nomos
Crime,VQNomos,10,328,76.3154,1,estimated_over_nomos
Crime,VQNomos,10,329,76.0952,1,estimated_over_nomos
Crime,VQNomos,10,330,75.4792,1,estimated_over_nomos
Crime,VQNomos,10,331,76.6827,1,estimated_over_nomos
Crime,VQNomos,10,332,73.881,1,estimated_over_nomos
Crime,VQNomos,10,333,74.7731,1,estimated_over_nomos
Crime,VQNomos,10,334,76.42,1,estimated_over_nomos
Crime,VQNomos,10,335,99.9601,1,estimated_over_nomos
Crime,VQNomos,10,336,135.454,1,estimated_over_nomos
Crime,VQNomos,10,337,87.1654,1,estimated_over_nomos
Crime,VQNomos,10,338,86.339,1,estimated_over_nomos
Crime,VQNomos,10,339,85.1509,1,estimated_over_nomos
Crime,VQNomos,10,340,73.9274,1,estimated_over_nomos
Crime,VQNomos,10,341,73.5495,1,estimated_over_nomos
Crime,VQNomos,10,342,73.0953,1,estimated_over_nomos
Crime,VQNomos,10,343,72.9795,1,estimated_over_nomos
Crime,VQNomos,10,344,79.445,1,estimated_over_nomos
Crime,VQNomos,10,345,72.8394,1,estimated_over_nomos
Crime,VQNomos,10,346,68.4116,1,estimated_over_nomos
Crime,VQNomos,10,347,64.8469,1,estimated_over_nomos
Crime,VQNomos,10,348,64.4324,1,estimated_over_nomos
Crime,VQNomos,10,349,95.5068,1,estimated_over_nomos
Crime,VQNomos,10,350,72.7182,1,estimated_over_nomos
Crime,VQNomos,10,351,77.6383,1,estimated_over_nomos
Crime,VQNomos,10,352,73.061,1,estimated_over_nomos
Crime,VQNomos,10,353,77.8633,1,estimated_over_nomos
Crime,VQNomos,10,354,80.0261,1,estimated_over_nomos
Crime,VQNomos,10,355,72.9469,1,estimated_over_nomos
Crime,VQNomos,10,356,68.5569,1,estimated_over_nomos
Crime,VQNomos,10,357,64.4139,1,estimated_over_nomos
Crime,VQNomos,10,358,61.3544,1,estimated_over_nomos
Crime,VQNomos,10,359,67.2142,1,estimated_over_nomos
Crime,VQNomos,10,360,59.0249,1,estimated_over_nomos
Crime,VQNomos,10,361,57.7555,1,estimated_over_nomos
Crime,VQNomos,10,362,64.1273,1,estimated_over_nomos
Crime,VQNomos,10,363,65.1367,1,estimated_over_nomos
Crime,VQNomos,10,364,64.6737,1,estimated_over_nomos
Crime,VQNomos,10,365,64.6103,1,estimated_over_nomos
Crime,VQNomos,10,366,60.8823,1,estimated_over_nomos
Crime,VQNomos,10,367,57.5364,1,estimated_over_nomos
Crime,VQNomos,10,368,57.5579,1,estimated_over_nomos
Crime,VQNomos,10,369,57.7861,1,estimated_over_nomos
Crime,VQNomos,10,370,57.6405,1,estimated_over_nomos
Crime,VQNomos,10,371,57.4555,1,estimated_over_nomos
Crime,VQNomos,10,372,59.1278,1,estimated_over_nomos
Crime,VQNomos,10,373,57.8952,1,estimated_over_nomos
Crime,VQNomos,10,374,58.1135,1,estimated_over_nomos
Crime,VQNomos,10,375,57.816,1,estimated_over_nomos
Crime,VQNomos,10,376,62.6957,1,estimated_over_nomos
Crime,VQNomos,10,377,63.5302,1,estimated_over_nomos
Crime,VQNomos,10,378,69.0015,1,estimated_over_nomos
Crime,VQNomos,10,379,71.9577,1,estimated_over_nomos
Crime,VQNomos,10,380,64.7584,1,estimated_over_nomos
Crime,VQNomos,10,381,68.5125,1,estimated_over_nomos
Crime,VQNomos,10,382,64.5877,1,estimated_over_nomos
Crime,VQNomos,10,383,64.9434,1,estimated_over_nomos
Crime,VQNomos,10,384,64.4528,1,estimated_over_nomos
Crime,VQNomos,10,385,69.3,1,estimated_over_nomos
Crime,VQNomos,10,386,64.5358,1,estimated_over_nomos
Crime,VQNomos,10,387,64.4639,1,estimated_over_nomos
