dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Crime,Nomos,493,16644,4.756,1
Crime,Nomos,494,16644,4.71042,1
Crime,Nomos,495,16644,4.59462,1
Crime,Nomos,496,16644,4.604,1
Crime,Nomos,497,16644,4.79408,1
Crime,Nomos,498,16644,4.80804,1
Crime,Nomos,499,16644,4.72142,1
Crime,Nomos,500,16644,4.61563,1
Crime,Nomos,501,16644,4.77775,1
Crime,Nomos,502,16644,4.70717,1
Crime,Nomos,503,16644,4.62304,1
Crime,Nomos,504,16644,4.73563,1
Crime,Nomos,505,16644,4.84075,1
Crime,Nomos,506,16644,4.66708,1
Crime,Nomos,507,16644,4.76238,1
Crime,Nomos,508,16644,4.86208,1
Crime,Nomos,509,16644,4.70583,1
Crime,Nomos,510,16644,4.59921,1
Crime,Nomos,511,16644,4.80604,1
Crime,Nomos,512,16644,4.63983,1
Crime,Nomos,513,16644,4.64938,1
Crime,Nomos,514,16644,4.64717,1
Crime,Nomos,515,16644,4.63071,1
Crime,Nomos,516,16644,4.61892,1
Crime,Nomos,517,16644,4.60225,1
Crime,Nomos,518,16644,4.73988,1
Crime,Nomos,519,16644,4.72062,1
Crime,Nomos,520,16644,4.73608,1
Crime,Nomos,521,16644,4.71883,1
Crime,Nomos,522,16644,4.65088,1
Crime,Nomos,523,16644,4.82012,1
Crime,Nomos,524,16644,4.64625,1
Crime,Nomos,525,16644,4.74296,1
Crime,Nomos,526,16644,4.6355,1
Crime,Nomos,527,16644,4.621,1
Crime,Nomos,528,16644,4.59679,1
Crime,Nomos,529,16644,4.64337,1
Crime,Nomos,530,16644,4.80308,1
Crime,Nomos,531,16644,4.6715,1
Crime,Nomos,532,16644,4.73429,1
Crime,Nomos,533,16644,4.59992,1
Crime,Nomos,534,16644,4.67725,1
Crime,Nomos,535,16644,4.71958,1
Crime,Nomos,536,16644,4.66242,1
Crime,Nomos,537,16644,4.61579,1
Crime,Nomos,538,16644,4.74317,1
Crime,Nomos,539,16644,4.52163,1
Crime,Nomos,540,16644,4.64558,1
Crime,Nomos,541,16644,4.58896,1
Crime,Nomos,542,16644,4.70908,1
Crime,Nomos,543,16644,4.73175,1
Crime,Nomos,544,16644,4.72208,1
Crime,Nomos,545,16644,4.67312,1
Crime,Nomos,546,16644,4.594,1
Crime,Nomos,547,16644,4.61104,1
Crime,Nomos,548,16644,4.78558,1
Crime,Nomos,549,16644,4.602,1
Crime,Nomos,550,16644,4.60354,1
Crime,Nomos,551,16644,4.59154,1
Crime,Nomos,552,16644,4.87708,1
Crime,Nomos,553,16644,4.74238,1
Crime,Nomos,554,16644,4.74746,1
Crime,Nomos,555,16644,4.82404,1
Crime,Nomos,556,16644,4.89087,1
Crime,Nomos,557,16644,4.59475,1
Crime,Nomos,558,16644,4.65429,1
Crime,Nomos,559,16644,4.51596,1
Crime,Nomos,560,16644,4.6395,1
Crime,Nomos,561,16644,4.63658,1
Crime,Nomos,562,16644,4.64821,1
Crime,Nomos,563,16644,4.83746,1
Crime,Nomos,564,16644,4.79767,1
Crime,Nomos,565,16644,4.77333,1
Crime,Nomos,566,16644,4.85158,1
Crime,Nomos,567,16644,4.70608,1
Crime,Nomos,568,16644,4.77183,1
Crime,Nomos,569,16644,4.749,1
Crime,Nomos,570,16644,4.63892,1
Crime,Nomos,571,16644,4.82637,1
Crime,Nomos,572,16644,4.64675,1
Crime,Nomos,573,16644,4.64187,1
Crime,Nomos,574,16644,4.62371,1
Crime,Nomos,575,16644,4.97471,1
Crime,Nomos,576,16644,4.77608,1
Crime,Nomos,577,16644,4.69642,1
Crime,Nomos,578,16644,4.7645,1
Crime,Nomos,579,16644,4.69663,1
Crime,Nomos,580,16644,4.68479,1
Crime,Nomos,581,16644,4.67725,1
Crime,Nomos,582,16644,5.11317,1
Crime,Nomos,583,16644,4.78654,1
Crime,Nomos,584,16644,4.66037,1
Crime,Nomos,585,16644,4.76221,1
Crime,Nomos,586,16644,4.73713,1
Crime,Nomos,587,16644,4.74633,1
Crime,Nomos,588,16644,4.82937,1
Crime,Nomos,589,16644,4.73821,1
Crime,Nomos,590,16644,4.81592,1
Crime,Nomos,591,16644,4.805,1
Crime,Nomos,592,16644,4.69775,1
Crime,Nomos,593,16644,4.74004,1
Crime,Nomos,594,16644,4.74475,1
Crime,Nomos,595,16644,4.61271,1
Crime,Nomos,596,16644,4.717,1
Crime,Nomos,597,16644,4.67804,1
Crime,Nomos,598,16644,4.60896,1
Crime,Nomos,599,16644,4.69583,1
Crime,Nomos,600,16644,4.66483,1
Crime,Nomos,601,16644,4.66817,1
Crime,Nomos,602,16644,4.55496,1
Crime,Nomos,603,16644,4.77088,1
Crime,Nomos,604,16644,4.68004,1
Crime,Nomos,605,16644,4.82404,1
Crime,Nomos,606,16644,4.72142,1
Crime,Nomos,607,16644,4.75904,1
Crime,Nomos,608,16644,4.85358,1
Crime,Nomos,609,16644,4.73613,1
Crime,Nomos,610,16644,4.77625,1
Crime,Nomos,611,16644,4.74996,1
Crime,Nomos,612,16644,4.77575,1
Crime,Nomos,613,16644,4.51525,1
Crime,Nomos,614,16644,4.70683,1
Crime,Nomos,615,16644,4.73633,1
Crime,Nomos,616,16644,4.59658,1
Crime,Nomos,617,16644,4.59958,1
Crime,Nomos,618,16644,4.90375,1
Crime,Nomos,619,16644,4.60883,1
Crime,Nomos,620,16644,4.6795,1
Crime,Nomos,621,16644,4.60096,1
Crime,Nomos,622,16644,4.783,1
Crime,Nomos,623,16644,4.64396,1
Crime,Nomos,624,16644,4.52625,1
Crime,Nomos,625,16644,4.59342,1
Crime,Nomos,626,16644,4.67342,1
Crime,Nomos,627,16644,4.57313,1
Crime,Nomos,628,16644,4.79933,1
Crime,Nomos,629,16644,4.70804,1
Crime,Nomos,630,16644,4.64704,1
Crime,Nomos,631,16644,4.73983,1
Crime,Nomos,632,16644,4.743,1
Crime,Nomos,633,16644,4.72375,1
Crime,Nomos,634,16644,4.84979,1
Crime,Nomos,635,16644,4.73446,1
Crime,Nomos,636,16644,4.71804,1
Crime,Nomos,637,16644,4.61458,1
Crime,Nomos,638,16644,4.61296,1
Crime,Nomos,639,16644,4.70533,1
Crime,Nomos,640,16644,4.68733,1
Crime,Nomos,641,16644,4.70617,1
Crime,Nomos,642,16644,4.71738,1
Crime,Nomos,643,16644,4.90658,1
Crime,Nomos,644,16644,4.71017,1
Crime,Nomos,645,16644,4.70954,1
