dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,MC-ODXT,323,9738,3.72796,1
Wiki,MC-ODXT,324,9738,3.74579,1
Wiki,MC-ODXT,325,9738,3.79721,1
Wiki,MC-ODXT,326,9738,3.81421,1
Wiki,MC-ODXT,327,9738,3.74921,1
Wiki,MC-ODXT,328,9738,3.7325,1
Wiki,MC-ODXT,329,9738,3.71471,1
Wiki,MC-ODXT,330,9738,3.73321,1
Wiki,MC-ODXT,331,9738,3.75454,1
Wiki,MC-ODXT,332,9738,3.72942,1
Wiki,MC-ODXT,333,9738,3.75183,1
Wiki,MC-ODXT,334,9738,3.75104,1
Wiki,MC-ODXT,335,9738,3.73896,1
Wiki,MC-ODXT,336,9738,3.75096,1
Wiki,MC-ODXT,337,9738,3.72771,1
Wiki,MC-ODXT,338,9738,3.72637,1
Wiki,MC-ODXT,339,9738,3.75342,1
Wiki,MC-ODXT,340,9738,3.7505,1
Wiki,MC-ODXT,341,9738,3.93188,1
Wiki,MC-ODXT,342,9738,3.94467,1
Wiki,MC-ODXT,343,9738,3.7525,1
Wiki,MC-ODXT,344,9738,3.89117,1
Wiki,MC-ODXT,345,9738,3.872,1
Wiki,MC-ODXT,346,9738,3.96579,1
Wiki,MC-ODXT,347,9738,4.03629,1
Wiki,MC-ODXT,348,9738,3.94608,1
Wiki,MC-ODXT,349,9738,4.28,1
Wiki,MC-ODXT,350,9738,4.09008,1
Wiki,MC-ODXT,351,9738,4.07521,1
Wiki,MC-ODXT,352,9738,4.18204,1
Wiki,MC-ODXT,353,9738,3.75987,1
Wiki,MC-ODXT,354,9738,3.80912,1
Wiki,MC-ODXT,355,9738,3.78354,1
Wiki,MC-ODXT,356,9738,3.75683,1
Wiki,MC-ODXT,357,9738,3.73996,1
Wiki,MC-ODXT,358,9738,3.7695,1
Wiki,MC-ODXT,359,9738,3.72433,1
Wiki,MC-ODXT,360,9738,3.74454,1
Wiki,MC-ODXT,361,9738,3.7755,1
Wiki,MC-ODXT,362,9738,3.75688,1
Wiki,MC-ODXT,363,9738,3.77417,1
Wiki,MC-ODXT,364,9738,3.82583,1
Wiki,MC-ODXT,365,9738,3.78104,1
Wiki,MC-ODXT,366,9738,3.72987,1
Wiki,MC-ODXT,367,9738,3.97962,1
Wiki,MC-ODXT,368,9738,4.62108,1
Wiki,MC-ODXT,369,9738,4.06467,1
Wiki,MC-ODXT,370,9738,3.94479,1
Wiki,MC-ODXT,371,9738,3.80825,1
Wiki,MC-ODXT,372,9738,3.78979,1
Wiki,MC-ODXT,373,9738,3.82021,1
Wiki,MC-ODXT,374,9738,3.99842,1
Wiki,MC-ODXT,375,9738,4.041,1
Wiki,MC-ODXT,376,9738,4.00554,1
Wiki,MC-ODXT,377,9738,4.00996,1
Wiki,MC-ODXT,378,9738,3.97246,1
Wiki,MC-ODXT,379,9738,3.97871,1
Wiki,MC-ODXT,380,9738,3.84825,1
Wiki,MC-ODXT,381,9738,4.00325,1
Wiki,MC-ODXT,382,9738,3.83608,1
Wiki,MC-ODXT,383,9738,3.84071,1
Wiki,MC-ODXT,384,9738,3.83971,1
Wiki,MC-ODXT,385,9738,3.91696,1
Wiki,MC-ODXT,386,9738,3.77408,1
Wiki,MC-ODXT,387,9738,4.22338,1
Wiki,MC-ODXT,388,9738,4.03883,1
Wiki,MC-ODXT,389,9738,3.875,1
Wiki,MC-ODXT,390,9738,3.78029,1
Wiki,MC-ODXT,391,9738,3.79725,1
Wiki,MC-ODXT,392,9738,3.76513,1
Wiki,MC-ODXT,393,9738,3.80233,1
Wiki,MC-ODXT,394,9738,3.77654,1
Wiki,MC-ODXT,395,9738,3.77338,1
Wiki,MC-ODXT,396,9738,3.77862,1
Wiki,MC-ODXT,397,9738,3.88792,1
Wiki,MC-ODXT,398,9738,3.86413,1
Wiki,MC-ODXT,399,9738,3.78354,1
Wiki,MC-ODXT,400,9738,3.77342,1
Wiki,MC-ODXT,401,9738,3.80317,1
Wiki,MC-ODXT,402,9738,3.78812,1
Wiki,MC-ODXT,403,9738,3.80058,1
Wiki,MC-ODXT,404,9738,3.79838,1
Wiki,MC-ODXT,405,9738,3.79279,1
Wiki,MC-ODXT,406,9738,3.80367,1
Wiki,MC-ODXT,407,9738,3.84542,1
Wiki,MC-ODXT,408,9738,3.79883,1
Wiki,MC-ODXT,409,9738,3.79975,1
Wiki,MC-ODXT,410,9738,3.79421,1
Wiki,MC-ODXT,411,9738,3.76258,1
Wiki,MC-ODXT,412,9738,3.75721,1
Wiki,MC-ODXT,413,9738,3.7625,1
Wiki,MC-ODXT,414,9738,3.77454,1
Wiki,MC-ODXT,415,9738,3.79858,1
Wiki,MC-ODXT,416,9738,3.73425,1
Wiki,MC-ODXT,417,9738,3.74104,1
Wiki,MC-ODXT,418,9738,3.74275,1
Wiki,MC-ODXT,419,9738,3.73221,1
Wiki,MC-ODXT,420,9738,3.73267,1
Wiki,MC-ODXT,421,9738,3.80833,1
Wiki,MC-ODXT,422,9738,3.73942,1
Wiki,MC-ODXT,423,9738,3.73833,1
Wiki,MC-ODXT,424,9738,4.02987,1
Wiki,MC-ODXT,425,9738,4.40046,1
Wiki,MC-ODXT,426,9738,3.80237,1
Wiki,MC-ODXT,427,9738,3.78375,1
Wiki,MC-ODXT,428,9738,3.75017,1
Wiki,MC-ODXT,429,9738,3.76796,1
Wiki,MC-ODXT,430,9738,3.76504,1
Wiki,MC-ODXT,431,9738,3.74162,1
Wiki,MC-ODXT,432,9738,3.75088,1
Wiki,MC-ODXT,433,9738,3.75754,1
Wiki,MC-ODXT,434,9738,3.79679,1
Wiki,MC-ODXT,435,9738,3.84987,1
Wiki,MC-ODXT,436,9738,3.74438,1
Wiki,MC-ODXT,437,9738,3.70717,1
Wiki,MC-ODXT,438,9738,3.74367,1
Wiki,MC-ODXT,439,9738,3.76396,1
Wiki,MC-ODXT,440,9738,3.72158,1
Wiki,MC-ODXT,441,9738,3.73796,1
Wiki,MC-ODXT,442,9738,3.73371,1
Wiki,MC-ODXT,443,9738,4.05933,1
Wiki,MC-ODXT,444,9738,3.81492,1
Wiki,MC-ODXT,445,9738,3.74925,1
Wiki,MC-ODXT,446,9738,3.74813,1
Wiki,MC-ODXT,447,9738,3.74996,1
Wiki,MC-ODXT,448,9738,3.73475,1
Wiki,MC-ODXT,449,9738,3.75108,1
Wiki,MC-ODXT,450,9738,3.74971,1
Wiki,MC-ODXT,451,9738,3.7465,1
Wiki,MC-ODXT,452,9738,3.74233,1
Wiki,MC-ODXT,453,9738,3.75258,1
Wiki,MC-ODXT,454,9738,3.72825,1
Wiki,MC-ODXT,455,9738,3.73458,1
Wiki,MC-ODXT,456,9738,3.73133,1
Wiki,MC-ODXT,457,9738,3.74496,1
Wiki,MC-ODXT,458,9738,3.73137,1
Wiki,MC-ODXT,459,9738,3.75875,1
Wiki,MC-ODXT,460,9738,3.75125,1
Wiki,MC-ODXT,461,9738,3.765,1
Wiki,MC-ODXT,462,9738,3.74408,1
Wiki,MC-ODXT,463,9738,3.71654,1
Wiki,MC-ODXT,464,9738,3.72538,1
Wiki,MC-ODXT,465,9738,3.73604,1
Wiki,MC-ODXT,466,9738,3.73079,1
Wiki,MC-ODXT,467,9738,3.76067,1
Wiki,MC-ODXT,468,9738,3.72396,1
Wiki,MC-ODXT,469,9738,3.75508,1
Wiki,MC-ODXT,470,9738,3.77158,1
Wiki,MC-ODXT,471,9738,3.73262,1
Wiki,MC-ODXT,472,9738,4.0135,1
Wiki,MC-ODXT,473,9738,4.18825,1
Wiki,MC-ODXT,474,9738,3.82954,1
Wiki,MC-ODXT,475,9738,3.813,1
Wiki,MC-ODXT,476,9738,3.79042,1
Wiki,MC-ODXT,477,9738,3.75025,1
Wiki,MC-ODXT,478,9738,3.74688,1
Wiki,MC-ODXT,479,9738,3.74608,1
Wiki,MC-ODXT,480,9738,3.73579,1
Wiki,MC-ODXT,481,9738,3.75325,1
Wiki,MC-ODXT,482,9738,3.754,1
Wiki,MC-ODXT,483,9738,3.75246,1
Wiki,MC-ODXT,484,9738,3.74279,1
Wiki,MC-ODXT,485,9738,3.738,1
Wiki,MC-ODXT,486,9738,3.72925,1
Wiki,MC-ODXT,487,9738,3.73588,1
Wiki,MC-ODXT,488,9738,3.72983,1
Wiki,MC-ODXT,489,9738,3.7495,1
Wiki,MC-ODXT,490,9738,3.75304,1
Wiki,MC-ODXT,491,9738,3.72912,1
Wiki,MC-ODXT,492,9738,3.76025,1
Wiki,MC-ODXT,493,9738,3.73796,1
Wiki,MC-ODXT,494,9738,3.76883,1
Wiki,MC-ODXT,495,9738,3.75521,1
Wiki,MC-ODXT,496,9738,3.78317,1
Wiki,MC-ODXT,497,9738,3.74075,1
Wiki,MC-ODXT,498,9738,3.72358,1
Wiki,MC-ODXT,499,9738,3.738,1
Wiki,MC-ODXT,500,9738,3.76792,1
Wiki,MC-ODXT,501,9738,3.75392,1
Wiki,MC-ODXT,502,9738,3.75317,1
Wiki,MC-ODXT,503,9738,3.7375,1
Wiki,MC-ODXT,504,9738,3.72842,1
Wiki,MC-ODXT,505,9738,3.73129,1
Wiki,MC-ODXT,506,9738,3.73846,1
Wiki,MC-ODXT,507,9738,3.72804,1
Wiki,MC-ODXT,508,9738,3.73954,1
Wiki,MC-ODXT,509,9738,3.74671,1
Wiki,MC-ODXT,510,9738,3.75979,1
Wiki,MC-ODXT,511,9738,3.72542,1
Wiki,MC-ODXT,512,9738,3.75142,1
Wiki,MC-ODXT,513,9738,3.76037,1
Wiki,MC-ODXT,514,9738,3.74913,1
Wiki,MC-ODXT,515,9738,3.72304,1
