dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,VQNomos,10,424,90.1346,1,estimated_over_nomos
Crime,VQNomos,10,425,90.3441,1,estimated_over_nomos
Crime,VQNomos,10,426,85.7597,1,estimated_over_nomos
Crime,VQNomos,10,427,86.6398,1,estimated_over_nomos
Crime,VQNomos,10,428,108.258,1,estimated_over_nomos
Crime,VQNomos,10,429,81.4869,1,estimated_over_nomos
Crime,VQNomos,10,430,73.5921,1,estimated_over_nomos
Crime,VQNomos,10,431,73.388,1,estimated_over_nomos
Crime,VQNomos,10,432,86.4324,1,estimated_over_nomos
Crime,VQNomos,10,433,323.891,1,estimated_over_nomos
Crime,VQNomos,10,434,96.6306,1,estimated_over_nomos
Crime,VQNomos,10,435,82.7842,1,estimated_over_nomos
Crime,VQNomos,10,436,72.8963,1,estimated_over_nomos
Crime,VQNomos,10,437,73.589,1,estimated_over_nomos
Crime,VQNomos,10,438,73.2387,1,estimated_over_nomos
Crime,VQNomos,10,439,73.0731,1,estimated_over_nomos
Crime,VQNomos,10,440,73.0291,1,estimated_over_nomos
Crime,VQNomos,10,441,71.8068,1,estimated_over_nomos
Crime,VQNomos,10,442,64.2594,1,estimated_over_nomos
Crime,VQNomos,10,443,68.4612,1,estimated_over_nomos
Crime,VQNomos,10,444,67.4008,1,estimated_over_nomos
Crime,VQNomos,10,445,74.755,1,estimated_over_nomos
Crime,VQNomos,10,446,84.742,1,estimated_over_nomos
Crime,VQNomos,10,447,75.1876,1,estimated_over_nomos
Crime,VQNomos,10,448,68.0864,1,estimated_over_nomos
Crime,VQNomos,10,449,70.2374,1,estimated_over_nomos
