dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Enron,Nomos,10,447,57.512,1,measured
Enron,Nomos,10,448,57.38,1,measured
Enron,Nomos,10,449,58.1222,1,measured
Enron,Nomos,10,450,57.7918,1,measured
Enron,Nomos,10,451,57.3815,1,measured
Enron,Nomos,10,452,56.3497,1,measured
Enron,Nomos,10,453,56.9349,1,measured
Enron,Nomos,10,454,57.7832,1,measured
Enron,Nomos,10,455,58.2686,1,measured
Enron,Nomos,10,456,57.8904,1,measured
Enron,Nomos,10,457,57.2966,1,measured
Enron,Nomos,10,458,57.5487,1,measured
Enron,Nomos,10,459,57.4312,1,measured
Enron,Nomos,10,460,95.1121,1,measured
Enron,Nomos,10,461,64.3691,1,measured
Enron,Nomos,10,462,64.7315,1,measured
Enron,Nomos,10,463,64.4543,1,measured
Enron,Nomos,10,464,64.4425,1,measured
Enron,Nomos,10,465,65.4817,1,measured
Enron,Nomos,10,466,65.0525,1,measured
Enron,Nomos,10,467,62.2782,1,measured
Enron,Nomos,10,468,57.3128,1,measured
Enron,Nomos,10,469,57.298,1,measured
Enron,Nomos,10,470,57.5171,1,measured
Enron,Nomos,10,471,57.4172,1,measured
Enron,Nomos,10,472,57.4873,1,measured
Enron,Nomos,10,473,57.438,1,measured
Enron,Nomos,10,474,61.143,1,measured
Enron,Nomos,10,475,64.4902,1,measured
Enron,Nomos,10,476,64.5047,1,measured
Enron,Nomos,10,477,62.3088,1,measured
Enron,Nomos,10,478,57.4352,1,measured
Enron,Nomos,10,479,57.458,1,measured
Enron,Nomos,10,480,57.389,1,measured
Enron,Nomos,10,481,57.5265,1,measured
Enron,Nomos,10,482,57.3622,1,measured
Enron,Nomos,10,483,58.3937,1,measured
Enron,Nomos,10,484,62.425,1,measured
Enron,Nomos,10,485,62.1878,1,measured
Enron,Nomos,10,486,63.947,1,measured
Enron,Nomos,10,487,64.9042,1,measured
Enron,Nomos,10,488,66.1596,1,measured
Enron,Nomos,10,489,64.3748,1,measured
Enron,Nomos,10,490,61.0261,1,measured
Enron,Nomos,10,491,57.5297,1,measured
Enron,Nomos,10,492,58.4092,1,measured
Enron,Nomos,10,493,61.3708,1,measured
Enron,Nomos,10,494,65.9446,1,measured
Enron,Nomos,10,495,65.008,1,measured
Enron,Nomos,10,496,63.8944,1,measured
Enron,Nomos,10,497,60.8565,1,measured
Enron,Nomos,10,498,57.2673,1,measured
Enron,Nomos,10,499,57.4748,1,measured
Enron,Nomos,10,500,57.7192,1,measured
Enron,Nomos,10,501,58.149,1,measured
Enron,Nomos,10,502,70.2827,1,measured
Enron,Nomos,10,503,64.2265,1,measured
Enron,Nomos,10,504,65.035,1,measured
Enron,Nomos,10,505,70.4371,1,measured
Enron,Nomos,10,506,73.2889,1,measured
Enron,Nomos,10,507,66.0722,1,measured
Enron,Nomos,10,508,64.084,1,measured
Enron,Nomos,10,509,59.1791,1,measured
Enron,Nomos,10,510,58.1295,1,measured
Enron,Nomos,10,511,57.4414,1,measured
Enron,Nomos,10,512,57.4604,1,measured
Enron,Nomos,10,513,57.5319,1,measured
Enron,Nomos,10,514,57.7606,1,measured
Enron,Nomos,10,515,61.1795,1,measured
Enron,Nomos,10,516,60.3407,1,measured
Enron,Nomos,10,517,62.313,1,measured
Enron,Nomos,10,518,69.5703,1,measured
Enron,Nomos,10,519,70.2073,1,measured
Enron,Nomos,10,520,76.0508,1,measured
Enron,Nomos,10,521,67.6941,1,measured
Enron,Nomos,10,522,66.3593,1,measured
Enron,Nomos,10,523,65.8838,1,measured
Enron,Nomos,10,524,68.3566,1,measured
Enron,Nomos,10,525,64.1787,1,measured
Enron,Nomos,10,526,63.6986,1,measured
Enron,Nomos,10,527,60.0889,1,measured
Enron,Nomos,10,528,57.4861,1,measured
Enron,Nomos,10,529,57.673,1,measured
Enron,Nomos,10,530,57.4985,1,measured
Enron,Nomos,10,531,57.5437,1,measured
Enron,Nomos,10,532,57.5614,1,measured
Enron,Nomos,10,533,58.5928,1,measured
Enron,Nomos,10,534,62.1785,1,measured
Enron,Nomos,10,535,60.95,1,measured
Enron,Nomos,10,536,68.1921,1,measured
Enron,Nomos,10,537,64.2155,1,measured
Enron,Nomos,10,538,64.5663,1,measured
Enron,Nomos,10,539,60.3827,1,measured
Enron,Nomos,10,540,57.5662,1,measured
Enron,Nomos,10,541,57.7423,1,measured
Enron,Nomos,10,542,64.1342,1,measured
Enron,Nomos,10,543,64.8183,1,measured
Enron,Nomos,10,544,64.3173,1,measured
Enron,Nomos,10,545,59.4258,1,measured
Enron,Nomos,10,546,57.4008,1,measured
Enron,Nomos,10,547,57.4324,1,measured
Enron,Nomos,10,548,57.3757,1,measured
Enron,Nomos,10,549,58.1289,1,measured
Enron,Nomos,10,550,57.8252,1,measured
Enron,Nomos,10,551,57.7195,1,measured
Enron,Nomos,10,552,66.931,1,measured
Enron,Nomos,10,553,65.0962,1,measured
Enron,Nomos,10,554,65.3059,1,measured
Enron,Nomos,10,555,64.9345,1,measured
Enron,Nomos,10,556,64.1677,1,measured
Enron,Nomos,10,557,64.1493,1,measured
Enron,Nomos,10,558,57.5783,1,measured
Enron,Nomos,10,559,57.5206,1,measured
Enron,Nomos,10,560,57.4128,1,measured
Enron,Nomos,10,561,59.6012,1,measured
Enron,Nomos,10,562,64.197,1,measured
Enron,Nomos,10,563,65.1495,1,measured
Enron,Nomos,10,564,64.1465,1,measured
Enron,Nomos,10,565,60.4703,1,measured
Enron,Nomos,10,566,57.3413,1,measured
Enron,Nomos,10,567,57.2715,1,measured
Enron,Nomos,10,568,57.6052,1,measured
Enron,Nomos,10,569,57.5412,1,measured
Enron,Nomos,10,570,57.766,1,measured
Enron,Nomos,10,571,57.5044,1,measured
Enron,Nomos,10,572,57.4411,1,measured
Enron,Nomos,10,573,64.5984,1,measured
Enron,Nomos,10,574,64.6535,1,measured
Enron,Nomos,10,575,60.5922,1,measured
Enron,Nomos,10,576,57.7218,1,measured
Enron,Nomos,10,577,57.4532,1,measured
Enron,Nomos,10,578,57.907,1,measured
Enron,Nomos,10,579,63.4783,1,measured
Enron,Nomos,10,580,64.7118,1,measured
Enron,Nomos,10,581,64.303,1,measured
Enron,Nomos,10,582,64.0889,1,measured
Enron,Nomos,10,583,65.6927,1,measured
Enron,Nomos,10,584,64.1869,1,measured
Enron,Nomos,10,585,70.5541,1,measured
Enron,Nomos,10,586,64.4111,1,measured
Enron,Nomos,10,587,63.9826,1,measured
Enron,Nomos,10,588,58.7855,1,measured
Enron,Nomos,10,589,59.6819,1,measured
Enron,Nomos,10,590,57.2488,1,measured
Enron,Nomos,10,591,57.5022,1,measured
Enron,Nomos,10,592,57.4131,1,measured
Enron,Nomos,10,593,59.7825,1,measured
Enron,Nomos,10,594,62.1706,1,measured
Enron,Nomos,10,595,60.0292,1,measured
Enron,Nomos,10,596,57.439,1,measured
Enron,Nomos,10,597,57.1983,1,measured
Enron,Nomos,10,598,57.2129,1,measured
Enron,Nomos,10,599,53.981,1,measured
Enron,Nomos,10,600,54.4944,1,measured
Enron,Nomos,10,601,58.0129,1,measured
Enron,Nomos,10,602,58.1703,1,measured
Enron,Nomos,10,603,57.7637,1,measured
Enron,Nomos,10,604,58.1181,1,measured
Enron,Nomos,10,605,57.5431,1,measured
Enron,Nomos,10,606,57.2935,1,measured
Enron,Nomos,10,607,57.3986,1,measured
Enron,Nomos,10,608,52.9509,1,measured
Enron,Nomos,10,609,61.4,1,measured
Enron,Nomos,10,610,67.9975,1,measured
Enron,Nomos,10,611,62.014,1,measured
Enron,Nomos,10,612,59.5127,1,measured
Enron,Nomos,10,613,64.5579,1,measured
Enron,Nomos,10,614,58.1807,1,measured
Enron,Nomos,10,615,69.4715,1,measured
Enron,Nomos,10,616,63.723,1,measured
Enron,Nomos,10,617,57.8279,1,measured
Enron,Nomos,10,618,56.8986,1,measured
Enron,Nomos,10,619,58.8146,1,measured
Enron,Nomos,10,620,82.8895,1,measured
Enron,Nomos,10,621,72.548,1,measured
Enron,Nomos,10,622,73.1311,1,measured
Enron,Nomos,10,623,78.204,1,measured
Enron,Nomos,10,624,104.68,1,measured
Enron,Nomos,10,625,84.6272,1,measured
Enron,Nomos,10,626,93.3852,1,measured
Enron,Nomos,10,627,95.9609,1,measured
Enron,Nomos,10,628,89.092,1,measured
Enron,Nomos,10,629,106.48,1,measured
Enron,Nomos,10,630,80.4269,1,measured
Enron,Nomos,10,632,81.9745,1,measured
Enron,Nomos,10,633,75.1915,1,measured
Enron,Nomos,10,634,73.0444,1,measured
Enron,Nomos,10,635,75.1654,1,measured
Enron,Nomos,10,636,107.074,1,measured
Enron,Nomos,10,637,231.957,1,measured
Enron,Nomos,10,638,114.55,1,measured
Enron,Nomos,10,639,87.7226,1,measured
