dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,VQNomos,10,333,31.8162,1
Wiki,VQNomos,10,334,32.8355,1
Wiki,VQNomos,10,335,31.7849,1
Wiki,VQNomos,10,336,33.2147,1
Wiki,VQNomos,10,337,31.4598,1
Wiki,VQNomos,10,338,31.4693,1
Wiki,VQNomos,10,339,36.0168,1
Wiki,VQNomos,10,340,39.0318,1
Wiki,VQNomos,10,341,32.0533,1
Wiki,VQNomos,10,342,31.1356,1
Wiki,VQNomos,10,343,32.3139,1
Wiki,VQNomos,10,344,30.5467,1
Wiki,VQNomos,10,345,30.5367,1
Wiki,VQNomos,10,346,31.8597,1
Wiki,VQNomos,10,347,32.4659,1
Wiki,VQNomos,10,348,30.5325,1
Wiki,VQNomos,10,349,37.6819,1
Wiki,VQNomos,10,350,31.4786,1
Wiki,VQNomos,10,351,31.6696,1
Wiki,VQNomos,10,352,33.089,1
Wiki,VQNomos,10,353,31.113,1
Wiki,VQNomos,10,354,34.2453,1
Wiki,VQNomos,10,355,31.392,1
Wiki,VQNomos,10,356,31.1907,1
Wiki,VQNomos,10,357,35.8914,1
Wiki,VQNomos,10,358,30.9243,1
Wiki,VQNomos,10,359,33.9098,1
Wiki,VQNomos,10,360,32.0492,1
Wiki,VQNomos,10,361,32.2801,1
Wiki,VQNomos,10,362,31.801,1
Wiki,VQNomos,10,363,31.3611,1
Wiki,VQNomos,10,364,32.7733,1
Wiki,VQNomos,10,365,45.9456,1
Wiki,VQNomos,10,366,41.0453,1
Wiki,VQNomos,10,367,31.1205,1
Wiki,VQNomos,10,368,31.4342,1
Wiki,VQNomos,10,369,31.5165,1
Wiki,VQNomos,10,370,36.1106,1
Wiki,VQNomos,10,371,31.7847,1
Wiki,VQNomos,10,372,30.7574,1
Wiki,VQNomos,10,373,31.0218,1
Wiki,VQNomos,10,374,31.6774,1
Wiki,VQNomos,10,375,31.5348,1
Wiki,VQNomos,10,376,31.531,1
Wiki,VQNomos,10,377,32.3908,1
Wiki,VQNomos,10,378,32.8944,1
Wiki,VQNomos,10,379,32.9508,1
Wiki,VQNomos,10,380,32.4655,1
Wiki,VQNomos,10,381,34.1087,1
Wiki,VQNomos,10,382,33.9982,1
Wiki,VQNomos,10,383,32.1485,1
Wiki,VQNomos,10,384,30.6049,1
Wiki,VQNomos,10,385,31.0638,1
Wiki,VQNomos,10,386,32.5834,1
Wiki,VQNomos,10,387,31.65,1
Wiki,VQNomos,10,388,30.6332,1
Wiki,VQNomos,10,389,31.0852,1
Wiki,VQNomos,10,390,36.4223,1
Wiki,VQNomos,10,391,31.74,1
Wiki,VQNomos,10,392,30.6896,1
Wiki,VQNomos,10,393,32.2803,1
Wiki,VQNomos,10,394,30.989,1
Wiki,VQNomos,10,395,34.3389,1
Wiki,VQNomos,10,396,31.3857,1
